area,x,y,z,cluster,cell
223.0,828.7668161434977,595.4080717488789,9.139013452914796,9,Vascular progenitors cells
163.0,823.3926380368098,689.5705521472393,8.503067484662576,9,Vascular progenitors cells
173.0,799.6763005780347,361.2890173410405,8.54335260115607,0,Unknown
121.0,797.8925619834711,734.0743801652893,8.892561983471074,2,Unknown
219.0,784.0410958904109,711.6118721461187,8.621004566210045,0,Unknown
107.0,780.1775700934579,650.3177570093458,8.560747663551401,2,Unknown
236.0,781.8771186440678,598.1355932203389,9.008474576271189,0,Unknown
140.0,775.2857142857143,583.9857142857143,9.371428571428572,0,Unknown
75.0,770.76,683.96,8.88,3,Unknown
145.0,756.2758620689655,424.7586206896552,8.551724137931034,10,"Activated Fibroblasts (FSP1, CD140b, MMP14) "
152.0,747.7368421052631,672.9276315789474,8.657894736842104,0,Unknown
109.0,746.9082568807339,637.6788990825688,9.064220183486238,2,Unknown
83.0,744.7710843373494,627.6385542168674,8.939759036144578,0,Unknown
143.0,741.4825174825174,573.6643356643357,9.244755244755243,0,Unknown
98.0,740.030612244898,437.9489795918368,9.06122448979592,0,Unknown
181.0,717.2596685082873,639.9116022099447,8.795580110497237,0,Unknown
232.0,714.4525862068965,409.2413793103448,8.801724137931034,0,Unknown
45.0,696.4,782.8888888888889,9.422222222222222,0,Unknown
163.0,672.5582822085889,553.6932515337423,8.429447852760736,2,Unknown
331.0,651.5166163141994,720.1087613293051,7.093655589123867,1,Unknown
61.0,647.5737704918033,738.9180327868852,8.688524590163935,4,Unknown
223.0,648.3766816143498,695.5336322869955,8.708520179372197,0,Unknown
125.0,646.504,529.944,9.792,4,Unknown
101.0,644.8811881188119,791.3069306930693,8.772277227722773,0,Unknown
138.0,635.6304347826087,749.695652173913,8.434782608695652,3,Unknown
161.0,636.1863354037267,702.8322981366459,9.91304347826087,4,Unknown
26.0,634.7692307692307,696.0769230769231,8.76923076923077,4,Unknown
144.0,627.1041666666666,473.9166666666667,9.541666666666666,4,Unknown
220.0,625.4636363636364,737.1272727272727,8.918181818181818,7,Unknown
109.0,621.4770642201835,752.1192660550458,8.917431192660551,0,Unknown
124.0,613.1451612903226,468.0403225806452,8.629032258064516,4,Unknown
129.0,611.0852713178294,579.0387596899225,8.356589147286822,0,Unknown
51.0,605.4313725490196,725.5882352941177,9.529411764705882,7,Unknown
107.0,606.7009345794393,644.2710280373832,8.97196261682243,4,Unknown
109.0,599.5412844036697,635.9724770642201,9.045871559633028,4,Unknown
99.0,599.060606060606,262.62626262626264,8.868686868686869,0,Unknown
37.0,595.4594594594595,695.3513513513514,9.513513513513514,6,Unknown
163.0,589.9079754601227,743.3312883435583,9.141104294478527,0,Unknown
105.0,586.6476190476191,305.1714285714286,8.628571428571428,9,Vascular progenitors cells
133.0,579.1804511278195,835.172932330827,8.75187969924812,9,Vascular progenitors cells
155.0,573.5032258064516,503.0838709677419,8.980645161290322,5,Breast cancer cells
89.0,574.4494382022472,618.7191011235955,8.651685393258427,4,Unknown
39.0,573.5897435897435,472.6666666666667,8.717948717948717,5,Breast cancer cells
44.0,565.2045454545455,822.0,8.0,9,Vascular progenitors cells
54.0,553.7592592592592,713.0370370370371,8.814814814814815,6,Unknown
54.0,550.4814814814815,440.6296296296296,8.88888888888889,6,Unknown
125.0,548.808,806.208,9.392,7,Unknown
66.0,536.6060606060606,717.2575757575758,8.969696969696969,6,Unknown
30.0,529.5,379.3,8.0,1,Unknown
65.0,528.6615384615385,687.4153846153846,8.523076923076923,1,Unknown
190.0,529.1315789473684,632.3210526315789,8.031578947368422,5,Breast cancer cells
124.0,528.7983870967741,471.5967741935484,8.451612903225806,5,Breast cancer cells
121.0,523.4545454545455,185.40495867768595,9.537190082644628,9,Vascular progenitors cells
104.0,523.0673076923077,806.6057692307693,8.942307692307692,2,Unknown
53.0,513.3584905660377,746.1698113207547,9.056603773584904,7,Unknown
43.0,512.3488372093024,331.3488372093023,9.116279069767442,2,Unknown
103.0,499.0970873786408,507.4563106796117,9.067961165048544,5,Breast cancer cells
133.0,468.2255639097745,826.9924812030075,8.977443609022556,0,Unknown
125.0,461.656,683.68,8.64,6,Unknown
179.0,457.29050279329607,633.2178770949721,8.156424581005586,12,Fibroblasts
44.0,451.7272727272728,741.3863636363636,8.772727272727273,3,Unknown
164.0,444.109756097561,687.3719512195122,8.231707317073171,6,Unknown
50.0,434.2,589.82,8.68,5,Breast cancer cells
61.0,428.2131147540984,615.9672131147541,9.081967213114757,5,Breast cancer cells
45.0,416.6222222222222,569.4888888888889,9.466666666666669,5,Breast cancer cells
213.0,408.2863849765258,608.2582159624413,9.032863849765258,12,Fibroblasts
93.0,395.6344086021505,563.2903225806451,8.924731182795698,16,Proliferating cells (Ki-67)
145.0,395.5862068965517,547.0344827586207,8.993103448275862,5,Breast cancer cells
184.0,394.35869565217394,527.1413043478261,9.543478260869565,5,Breast cancer cells
159.0,392.5849056603773,640.0377358490566,8.855345911949685,1,Unknown
131.0,389.5419847328244,627.1984732824427,8.366412213740459,6,Unknown
135.0,387.5185185185185,566.5333333333333,8.91851851851852,5,Breast cancer cells
98.0,386.7755102040816,588.3265306122449,8.857142857142858,4,Unknown
90.0,378.3555555555556,694.9777777777778,8.8,1,Unknown
120.0,378.1,602.9,9.0,12,Fibroblasts
73.0,376.0,505.4383561643836,8.794520547945206,5,Breast cancer cells
83.0,362.6024096385542,566.1686746987951,9.036144578313252,12,Fibroblasts
38.0,361.7631578947368,526.0,9.157894736842104,5,Breast cancer cells
118.0,356.27966101694915,679.6949152542373,8.152542372881356,1,Unknown
188.0,349.1968085106383,727.0478723404256,8.787234042553191,7,Unknown
71.0,340.0281690140845,577.2253521126761,8.507042253521126,1,Unknown
177.0,986.6836158192092,362.55367231638417,8.361581920903955,2,Unknown
181.0,983.7955801104972,381.9116022099448,8.430939226519337,2,Unknown
520.0,971.8596153846154,406.2153846153846,8.473076923076922,13,"Activated myeloid cells (MMP9, CD33)"
202.0,971.4950495049504,364.9108910891089,7.326732673267327,0,Unknown
137.0,969.7372262773724,416.6204379562044,7.007299270072993,13,"Activated myeloid cells (MMP9, CD33)"
117.0,957.8547008547008,362.84615384615387,7.982905982905983,13,"Activated myeloid cells (MMP9, CD33)"
88.0,945.3863636363636,339.5113636363636,7.295454545454546,13,"Activated myeloid cells (MMP9, CD33)"
253.0,940.0513833992096,358.27272727272725,7.841897233201581,13,"Activated myeloid cells (MMP9, CD33)"
207.0,937.768115942029,406.8647342995169,7.352657004830918,0,Unknown
45.0,920.2666666666668,382.53333333333336,8.666666666666666,2,Unknown
62.0,909.8709677419356,429.4354838709677,7.612903225806452,9,Vascular progenitors cells
160.0,883.51875,636.59375,7.6875,13,"Activated myeloid cells (MMP9, CD33)"
143.0,880.4195804195804,653.9230769230769,8.41958041958042,13,"Activated myeloid cells (MMP9, CD33)"
63.0,875.2222222222222,558.015873015873,7.396825396825397,2,Unknown
143.0,866.4475524475524,553.4335664335664,7.482517482517482,16,Proliferating cells (Ki-67)
42.0,860.2619047619048,698.8095238095239,8.0,0,Unknown
78.0,860.6153846153846,575.8717948717949,7.333333333333333,0,Unknown
127.0,852.2047244094488,456.1181102362205,7.511811023622047,2,Unknown
135.0,850.4,605.0,8.518518518518519,0,Unknown
58.0,849.6896551724138,656.1896551724138,8.724137931034482,8,Unknown
71.0,848.6901408450705,595.4507042253521,8.619718309859154,0,Unknown
46.0,849.6521739130435,444.1521739130435,8.0,2,Unknown
57.0,847.3508771929825,576.2280701754386,8.0,0,Unknown
34.0,848.2941176470588,333.5,8.0,8,Unknown
85.0,843.0941176470589,631.0470588235294,8.282352941176471,0,Unknown
44.0,842.0,327.5,8.0,2,Unknown
116.0,835.9224137931035,699.1293103448276,7.637931034482759,0,Unknown
120.0,835.4833333333333,708.675,8.8,9,Vascular progenitors cells
123.0,835.1056910569106,552.1626016260162,8.894308943089431,2,Unknown
61.0,831.5573770491803,689.0,7.704918032786885,9,Vascular progenitors cells
90.0,832.2,320.26666666666665,7.977777777777778,8,Unknown
32.0,827.3125,652.5,8.0,0,Unknown
41.0,826.7073170731708,512.4878048780488,7.658536585365853,0,Unknown
28.0,821.9642857142857,718.75,8.0,9,Vascular progenitors cells
72.0,819.1388888888889,576.4583333333334,7.194444444444445,10,"Activated Fibroblasts (FSP1, CD140b, MMP14) "
184.0,815.6304347826087,567.9836956521739,8.978260869565217,10,"Activated Fibroblasts (FSP1, CD140b, MMP14) "
36.0,813.6944444444445,466.69444444444446,8.0,0,Unknown
130.0,810.6538461538462,621.3076923076923,8.092307692307692,9,Vascular progenitors cells
67.0,809.0149253731344,360.4179104477612,7.432835820895522,14,B cells
114.0,807.1228070175439,712.8421052631579,8.0,18,Cytotoxic T cells
203.0,804.9211822660099,681.6600985221675,7.221674876847291,0,Unknown
59.0,804.9830508474577,555.2372881355932,7.423728813559322,0,Unknown
71.0,801.9154929577464,686.5492957746479,7.830985915492958,0,Unknown
59.0,798.5932203389831,467.3220338983051,8.0,0,Unknown
175.0,796.4857142857143,580.1771428571428,7.908571428571428,0,Unknown
24.0,795.1666666666666,529.0833333333334,8.0,10,"Activated Fibroblasts (FSP1, CD140b, MMP14) "
134.0,797.044776119403,477.6044776119403,8.462686567164178,0,Unknown
208.0,786.625,648.9711538461538,7.0,0,Unknown
94.0,782.968085106383,686.2446808510638,7.404255319148936,0,Unknown
89.0,780.685393258427,443.17977528089887,7.865168539325842,0,Unknown
97.0,779.8762886597938,929.9690721649484,7.979381443298969,8,Unknown
61.0,778.9508196721312,774.4590163934427,8.426229508196721,2,Unknown
91.0,777.7912087912088,481.8241758241758,8.219780219780219,2,Unknown
172.0,774.0174418604652,634.9593023255813,6.72093023255814,0,Unknown
73.0,773.7671232876712,528.2739726027397,7.342465753424658,1,Unknown
54.0,772.0925925925926,724.4814814814815,8.518518518518519,0,Unknown
46.0,771.2608695652174,500.8695652173913,8.0,10,"Activated Fibroblasts (FSP1, CD140b, MMP14) "
41.0,770.4878048780488,364.3414634146341,8.0,2,Unknown
50.0,769.0,707.5,8.0,2,Unknown
34.0,766.2352941176471,635.4705882352941,8.0,1,Unknown
157.0,766.5414012738853,378.62420382165607,7.821656050955414,0,Unknown
41.0,764.6829268292682,455.8536585365854,8.0,0,Unknown
117.0,764.1111111111111,931.1794871794872,8.0,19,Macrophages (CD68)
69.0,764.1449275362319,466.39130434782606,7.246376811594203,0,Unknown
133.0,763.1804511278195,300.7894736842105,7.969924812030075,2,Unknown
77.0,756.7922077922078,419.8051948051948,6.753246753246753,2,Unknown
73.0,751.4383561643835,610.6849315068494,8.904109589041095,2,Unknown
232.0,752.2672413793103,520.3663793103449,7.232758620689655,4,Unknown
59.0,750.2033898305085,970.0338983050848,8.0,0,Unknown
60.0,745.75,529.1166666666667,8.0,1,Unknown
156.0,743.4551282051282,918.5128205128206,7.948717948717949,19,Macrophages (CD68)
158.0,742.3227848101266,756.4050632911392,8.037974683544304,0,Unknown
75.0,742.48,768.1466666666666,7.28,0,Unknown
68.0,741.6617647058823,476.55882352941177,8.411764705882353,6,Unknown
123.0,741.5528455284552,738.69918699187,7.544715447154472,9,Vascular progenitors cells
32.0,740.40625,666.0625,8.0,0,Unknown
114.0,739.7631578947369,555.2543859649123,7.7894736842105265,6,Unknown
160.0,738.6875,493.4625,8.1625,1,Unknown
194.0,735.9536082474227,626.2164948453608,7.721649484536083,7,Unknown
44.0,734.9090909090909,639.25,8.0,3,Unknown
177.0,732.4350282485875,340.0621468926554,7.661016949152542,2,Unknown
142.0,730.0915492957746,669.6760563380282,8.380281690140846,2,Unknown
160.0,724.20625,432.525,6.5375,0,Unknown
42.0,720.952380952381,868.2142857142857,8.0,4,Unknown
64.0,716.40625,466.15625,7.5625,1,Unknown
151.0,715.5033112582781,750.6754966887418,8.754966887417218,0,Unknown
268.0,707.6604477611941,395.22014925373134,7.6940298507462686,0,Unknown
72.0,705.4583333333334,648.6111111111111,8.333333333333334,1,Unknown
164.0,703.1463414634146,429.390243902439,8.134146341463415,1,Unknown
133.0,702.2481203007519,772.6917293233083,8.451127819548873,10,"Activated Fibroblasts (FSP1, CD140b, MMP14) "
163.0,688.0736196319018,640.9447852760736,7.840490797546012,0,Unknown
80.0,688.1875,368.3125,7.375,9,Vascular progenitors cells
186.0,686.0645161290323,807.1021505376344,8.225806451612904,0,Unknown
273.0,684.8974358974359,757.4761904761905,7.582417582417582,9,Vascular progenitors cells
135.0,683.4814814814815,889.8888888888889,8.755555555555556,4,Unknown
123.0,681.4715447154472,915.089430894309,8.0,0,Unknown
113.0,679.7168141592921,343.6991150442478,6.991150442477876,0,Unknown
51.0,676.4313725490196,369.9803921568628,8.0,10,"Activated Fibroblasts (FSP1, CD140b, MMP14) "
120.0,676.4333333333333,591.65,7.966666666666667,6,Unknown
204.0,672.6911764705883,296.5833333333333,7.470588235294118,18,Cytotoxic T cells
339.0,673.6666666666666,605.5014749262536,8.312684365781712,4,Unknown
52.0,672.0192307692307,664.6346153846154,8.0,0,Unknown
167.0,669.2634730538922,533.065868263473,7.7844311377245505,4,Unknown
48.0,667.8125,948.3333333333334,8.0,0,Unknown
103.0,664.6893203883495,517.5533980582525,8.815533980582524,6,Unknown
147.0,663.5646258503401,824.6598639455782,7.98639455782313,2,Unknown
61.0,661.2131147540983,359.8196721311475,7.60655737704918,10,"Activated Fibroblasts (FSP1, CD140b, MMP14) "
169.0,661.1183431952662,915.6331360946746,8.0,2,Unknown
116.0,661.7672413793103,286.4396551724138,6.948275862068965,13,"Activated myeloid cells (MMP9, CD33)"
151.0,658.384105960265,781.9205298013245,8.026490066225165,0,Unknown
66.0,659.1363636363636,331.22727272727275,8.0,0,Unknown
143.0,656.9580419580419,901.6363636363636,7.020979020979021,4,Unknown
179.0,655.4022346368715,538.1284916201117,8.703910614525139,14,B cells
169.0,653.7869822485208,620.4674556213017,8.0,1,Unknown
24.0,651.125,521.6666666666666,8.0,4,Unknown
114.0,650.719298245614,635.0263157894736,7.43859649122807,1,Unknown
32.0,649.03125,542.46875,8.0,15,Lymphatic endothelial cells
136.0,648.1985294117648,913.5661764705884,8.029411764705882,2,Unknown
135.0,639.2074074074075,566.2962962962963,7.792592592592593,4,Unknown
55.0,636.5818181818182,532.8909090909091,8.0,4,Unknown
101.0,635.4059405940594,776.8910891089109,8.455445544554456,0,Unknown
55.0,635.3818181818182,708.3090909090909,8.363636363636363,4,Unknown
83.0,635.1084337349398,301.33734939759034,7.084337349397591,21,Epithelial cells (E-cadherin+)
75.0,634.68,915.2,7.333333333333333,2,Unknown
112.0,633.6607142857143,821.0892857142857,7.767857142857143,2,Unknown
189.0,633.5396825396825,578.2857142857143,8.02116402116402,4,Unknown
76.0,633.6973684210526,503.1973684210527,8.0,4,Unknown
206.0,634.0194174757281,289.5194174757282,7.805825242718447,2,Unknown
114.0,630.719298245614,784.2105263157895,7.929824561403507,0,Unknown
173.0,628.6589595375723,423.97109826589593,7.826589595375722,1,Unknown
36.0,628.0833333333334,387.19444444444446,8.0,1,Unknown
193.0,624.2901554404145,274.7512953367876,7.917098445595855,0,Unknown
97.0,623.0515463917526,795.5154639175257,7.443298969072165,10,"Activated Fibroblasts (FSP1, CD140b, MMP14) "
125.0,622.672,495.472,8.576,4,Unknown
193.0,623.0673575129533,467.8756476683938,6.94300518134715,4,Unknown
310.0,622.6903225806452,651.741935483871,7.593548387096774,4,Unknown
48.0,621.25,402.8333333333333,7.708333333333333,1,Unknown
45.0,618.8444444444444,379.3777777777778,8.0,7,Unknown
189.0,617.8994708994709,574.9206349206349,7.608465608465608,4,Unknown
255.0,615.9764705882353,593.6117647058824,8.949019607843137,4,Unknown
77.0,614.4285714285714,818.5714285714286,7.532467532467533,2,Unknown
39.0,614.025641025641,800.3076923076923,8.0,13,"Activated myeloid cells (MMP9, CD33)"
76.0,613.9078947368421,551.1973684210526,8.578947368421053,4,Unknown
51.0,614.0588235294117,503.2352941176471,8.0,4,Unknown
30.0,614.3666666666667,426.3666666666667,8.0,1,Unknown
122.0,613.5901639344262,542.844262295082,7.704918032786885,15,Lymphatic endothelial cells
142.0,608.4014084507043,652.0845070422536,7.464788732394366,4,Unknown
35.0,604.4,769.7142857142857,8.0,3,Unknown
150.0,604.14,709.36,8.173333333333334,4,Unknown
61.0,605.0327868852459,628.2131147540983,8.59016393442623,4,Unknown
108.0,603.2777777777778,470.3703703703704,7.666666666666667,4,Unknown
129.0,601.7751937984497,310.3643410852713,8.186046511627907,9,Vascular progenitors cells
38.0,599.8421052631579,893.8421052631579,8.0,1,Unknown
264.0,600.5454545454545,824.125,7.651515151515151,0,Unknown
24.0,601.1666666666666,379.2083333333333,8.0,3,Unknown
121.0,599.4545454545455,834.8595041322315,7.75206611570248,2,Unknown
70.0,598.2571428571429,748.1285714285714,7.371428571428571,3,Unknown
130.0,596.5846153846154,441.3307692307693,7.707692307692308,4,Unknown
111.0,597.8828828828829,400.2972972972973,8.36036036036036,6,Unknown
130.0,595.1461538461539,333.4,7.815384615384615,3,Unknown
39.0,593.2307692307693,774.8205128205128,8.0,3,Unknown
129.0,589.9612403100775,491.6279069767442,8.604651162790697,5,Breast cancer cells
65.0,590.3846153846154,382.0307692307693,7.323076923076923,1,Unknown
142.0,588.4366197183099,332.66901408450707,8.211267605633802,3,Unknown
58.0,588.7068965517242,295.2758620689655,7.413793103448276,0,Unknown
66.0,587.1060606060606,656.530303030303,7.696969696969697,4,Unknown
70.0,586.5571428571428,408.6857142857143,7.114285714285714,1,Unknown
51.0,583.4509803921569,419.62745098039215,8.352941176470589,1,Unknown
41.0,583.4878048780488,621.0975609756098,8.0,4,Unknown
190.0,583.3789473684211,403.2684210526316,8.589473684210526,18,Cytotoxic T cells
100.0,580.78,812.71,7.64,9,Vascular progenitors cells
123.0,580.9268292682926,767.0081300813008,8.211382113821138,7,Unknown
45.0,578.5555555555555,786.1333333333333,8.0,7,Unknown
70.0,575.7142857142857,772.0714285714286,7.228571428571429,3,Unknown
24.0,576.25,634.75,8.0,4,Unknown
117.0,575.3675213675214,479.3162393162393,8.803418803418804,5,Breast cancer cells
150.0,571.4666666666667,423.5933333333333,7.266666666666667,1,Unknown
31.0,572.8064516129032,657.5483870967741,8.0,0,Unknown
31.0,570.3870967741935,686.2903225806451,7.225806451612903,18,Cytotoxic T cells
97.0,569.8453608247422,666.5670103092783,8.082474226804123,4,Unknown
163.0,571.1840490797546,592.6932515337423,8.024539877300613,4,Unknown
154.0,570.8831168831168,343.3181818181818,8.116883116883116,2,Unknown
94.0,569.6063829787234,303.82978723404256,7.808510638297872,2,Unknown
64.0,568.3125,836.046875,8.0,9,Vascular progenitors cells
163.0,568.1349693251534,621.2760736196319,8.355828220858896,4,Unknown
107.0,568.2429906542056,248.0280373831776,8.149532710280374,0,Unknown
128.0,567.53125,357.90625,8.109375,3,Unknown
130.0,564.8230769230769,896.9,7.953846153846154,0,Unknown
170.0,564.035294117647,784.7117647058824,7.482352941176471,7,Unknown
75.0,564.5066666666667,678.1066666666667,8.426666666666666,4,Unknown
44.0,563.0,398.5,8.0,1,Unknown
93.0,561.5268817204301,844.4408602150538,7.67741935483871,0,Unknown
49.0,561.0,464.2448979591837,8.489795918367347,5,Breast cancer cells
37.0,561.0,799.0,8.0,7,Unknown
24.0,560.7916666666666,496.4583333333333,8.0,5,Breast cancer cells
80.0,560.7625,302.175,7.275,0,Unknown
225.0,555.9955555555556,569.0133333333333,8.124444444444444,5,Breast cancer cells
35.0,557.6,338.3142857142857,8.0,0,Unknown
93.0,555.258064516129,499.7204301075269,7.67741935483871,5,Breast cancer cells
183.0,554.8579234972677,315.4863387978142,7.6502732240437155,9,Vascular progenitors cells
60.0,555.4333333333333,219.75,8.0,0,Unknown
115.0,554.008695652174,464.9217391304348,6.834782608695652,5,Breast cancer cells
84.0,552.75,402.1190476190476,7.428571428571429,6,Unknown
99.0,554.070707070707,252.03030303030303,7.414141414141414,2,Unknown
61.0,553.1967213114754,823.9344262295082,8.0,0,Unknown
54.0,551.9074074074074,376.5925925925926,7.37037037037037,1,Unknown
150.0,550.76,868.52,7.986666666666666,2,Unknown
135.0,552.3555555555556,640.7481481481482,7.822222222222222,16,Proliferating cells (Ki-67)
65.0,549.4307692307692,350.18461538461537,7.6,3,Unknown
103.0,545.8155339805825,853.8640776699029,8.21359223300971,2,Unknown
87.0,546.1609195402299,368.3793103448276,8.068965517241379,1,Unknown
158.0,545.1518987341772,257.8354430379747,8.240506329113924,15,Lymphatic endothelial cells
91.0,544.8351648351648,778.0769230769231,7.428571428571429,3,Unknown
156.0,545.3012820512821,242.1282051282052,7.948717948717949,2,Unknown
63.0,543.7301587301587,716.1269841269841,7.619047619047619,6,Unknown
52.0,542.3846153846154,761.75,8.0,3,Unknown
96.0,540.40625,246.3125,8.083333333333334,0,Unknown
115.0,539.5217391304348,648.895652173913,7.478260869565218,5,Breast cancer cells
123.0,537.2520325203252,352.9349593495935,7.821138211382114,7,Unknown
79.0,537.4810126582279,367.65822784810126,7.949367088607595,1,Unknown
47.0,537.1063829787234,321.1063829787234,8.0,0,Unknown
44.0,536.1590909090909,785.6818181818181,8.0,3,Unknown
34.0,535.9411764705883,414.3235294117647,8.0,1,Unknown
26.0,535.0,224.5,8.0,2,Unknown
174.0,533.551724137931,658.5632183908046,7.448275862068965,12,Fibroblasts
69.0,532.8695652173913,186.3623188405797,8.579710144927537,19,Macrophages (CD68)
100.0,531.51,260.25,8.62,1,Unknown
127.0,531.0944881889764,836.6299212598425,7.795275590551181,9,Vascular progenitors cells
184.0,529.5978260869565,241.8804347826087,7.858695652173913,0,Unknown
61.0,527.983606557377,789.9016393442623,8.819672131147541,7,Unknown
50.0,528.3,695.98,8.24,6,Unknown
302.0,527.7781456953643,424.0860927152318,7.814569536423841,4,Unknown
75.0,526.3866666666667,368.8133333333333,8.506666666666666,1,Unknown
52.0,526.0961538461538,708.0,7.730769230769231,1,Unknown
102.0,525.2745098039215,609.5784313725491,8.607843137254902,5,Breast cancer cells
186.0,522.8817204301075,489.6344086021505,10.64516129032258,11,Unknown
118.0,524.5254237288135,389.5593220338983,7.661016949152542,6,Unknown
25.0,521.32,281.68,8.0,2,Unknown
81.0,519.9382716049382,704.0617283950618,7.703703703703703,1,Unknown
61.0,520.016393442623,530.1475409836065,8.39344262295082,5,Breast cancer cells
149.0,518.6308724832214,372.36241610738256,7.489932885906041,1,Unknown
64.0,518.46875,651.671875,8.0,12,Fibroblasts
171.0,517.0058479532164,356.77777777777777,7.497076023391813,3,Unknown
49.0,516.734693877551,253.8571428571429,8.0,9,Vascular progenitors cells
250.0,516.176,291.436,6.048,2,Unknown
39.0,516.1538461538462,679.3333333333334,8.0,6,Unknown
44.0,516.1136363636364,443.79545454545456,8.0,4,Unknown
121.0,517.5867768595041,632.2231404958678,8.975206611570249,11,Unknown
93.0,514.9462365591398,181.48387096774192,8.236559139784946,2,Unknown
105.0,514.9809523809524,482.83809523809526,8.057142857142857,5,Breast cancer cells
95.0,513.2,431.17894736842106,7.157894736842105,4,Unknown
158.0,511.9493670886076,270.53164556962025,8.126582278481013,15,Lymphatic endothelial cells
91.0,510.2197802197802,723.2747252747253,8.505494505494505,14,B cells
45.0,509.77777777777777,546.5111111111111,8.0,5,Breast cancer cells
110.0,509.4818181818182,849.9636363636364,7.890909090909091,19,Macrophages (CD68)
199.0,509.6683417085427,450.5778894472362,7.819095477386934,18,Cytotoxic T cells
76.0,507.828947368421,182.68421052631567,8.789473684210526,0,Unknown
97.0,508.97938144329896,300.21649484536084,8.618556701030927,7,Unknown
174.0,508.9942528735632,234.95977011494253,8.03448275862069,15,Lymphatic endothelial cells
30.0,507.3666666666667,396.3666666666667,8.0,6,Unknown
30.0,506.1,783.0,8.0,3,Unknown
28.0,506.5,622.2142857142857,8.0,11,Unknown
94.0,505.6808510638298,431.6914893617021,8.638297872340425,4,Unknown
73.0,505.32876712328766,736.0410958904109,8.383561643835616,0,Unknown
190.0,504.3421052631579,674.8947368421053,7.926315789473684,1,Unknown
100.0,500.84,250.66,7.08,2,Unknown
49.0,502.2040816326531,728.0,8.489795918367347,0,Unknown
96.0,501.2916666666667,581.2291666666666,7.895833333333333,5,Breast cancer cells
48.0,503.2291666666667,372.6041666666667,8.0,3,Unknown
40.0,502.05,340.9,8.0,7,Unknown
82.0,500.7560975609756,278.2682926829268,7.341463414634147,10,"Activated Fibroblasts (FSP1, CD140b, MMP14) "
99.0,500.92929292929296,835.020202020202,7.959595959595959,0,Unknown
24.0,501.25,805.5,8.0,2,Unknown
128.0,499.203125,351.1015625,7.21875,1,Unknown
92.0,499.6304347826087,773.2282608695652,6.956521739130435,0,Unknown
46.0,500.1304347826087,497.7173913043478,7.173913043478261,5,Breast cancer cells
55.0,499.0181818181818,608.3272727272728,8.0,5,Breast cancer cells
139.0,498.3093525179856,710.4964028776978,7.870503597122302,1,Unknown
35.0,497.1142857142857,296.0857142857143,8.0,7,Unknown
168.0,496.375,180.79761904761904,7.785714285714286,0,Unknown
49.0,494.6530612244898,825.2244897959183,8.0,0,Unknown
23.0,494.82608695652175,726.8695652173913,8.0,0,Unknown
148.0,494.8310810810811,327.11486486486484,7.662162162162162,2,Unknown
46.0,494.5,363.5,8.0,1,Unknown
69.0,494.3623188405797,289.5217391304348,8.434782608695652,0,Unknown
77.0,492.35064935064935,460.09090909090907,8.415584415584416,5,Breast cancer cells
40.0,492.5,424.0,8.0,4,Unknown
135.0,490.34814814814814,500.26666666666665,7.925925925925926,5,Breast cancer cells
71.0,491.01408450704224,400.1549295774648,8.450704225352112,6,Unknown
122.0,489.5245901639344,314.90983606557376,7.540983606557377,7,Unknown
49.0,487.2040816326531,818.9387755102041,8.0,9,Vascular progenitors cells
48.0,488.7916666666667,738.6666666666666,8.458333333333334,7,Unknown
105.0,487.6190476190476,845.4380952380952,7.733333333333333,19,Macrophages (CD68)
138.0,488.4927536231884,697.0289855072464,8.753623188405797,6,Unknown
107.0,486.8224299065421,390.4672897196262,7.4392523364485985,1,Unknown
48.0,486.9583333333333,287.1458333333333,8.0,7,Unknown
35.0,483.4857142857143,352.6,8.0,7,Unknown
60.0,482.1,645.45,8.0,5,Breast cancer cells
46.0,481.5652173913044,267.1521739130435,8.0,0,Unknown
86.0,480.22093023255815,804.3139534883721,8.813953488372093,18,Cytotoxic T cells
54.0,480.55555555555554,763.925925925926,8.0,3,Unknown
44.0,480.1818181818182,433.34090909090907,8.0,4,Unknown
109.0,478.3669724770642,746.8990825688073,8.073394495412844,3,Unknown
65.0,478.3538461538462,708.2,7.538461538461538,6,Unknown
142.0,477.4929577464789,570.2042253521126,7.338028169014085,19,Macrophages (CD68)
63.0,477.8888888888889,502.984126984127,8.095238095238095,5,Breast cancer cells
63.0,477.73015873015873,284.07936507936506,8.317460317460318,6,Unknown
28.0,477.1428571428572,827.8214285714286,8.0,10,"Activated Fibroblasts (FSP1, CD140b, MMP14) "
64.0,476.953125,422.03125,7.125,1,Unknown
74.0,476.7567567567568,307.3378378378378,7.378378378378378,3,Unknown
122.0,476.6967213114754,254.98360655737704,8.21311475409836,15,Lymphatic endothelial cells
131.0,476.0534351145038,374.2290076335878,7.740458015267175,6,Unknown
81.0,474.9259259259259,778.7037037037037,7.481481481481482,3,Unknown
32.0,475.1875,681.21875,8.0,1,Unknown
52.0,475.2884615384616,314.4807692307692,8.0,3,Unknown
27.0,473.0,342.0,8.0,7,Unknown
124.0,472.60483870967744,832.3064516129032,7.129032258064516,0,Unknown
29.0,468.44827586206895,660.2068965517242,8.0,1,Unknown
85.0,468.7176470588235,623.3058823529411,8.305882352941177,5,Breast cancer cells
123.0,468.1544715447154,508.3333333333333,7.5772357723577235,5,Breast cancer cells
113.0,467.4778761061947,279.30973451327435,7.185840707964601,2,Unknown
