,Area,X,Y,Z,Clusters,Cells
18361,77.0,527.7922077922078,775.5974025974026,32.25974025974026,0,Some T cells (CD3)
18362,52.0,528.0769230769231,361.6923076923077,33.15384615384615,2,Potentially fibroblasts (fibronectin)
18363,291.0,525.1134020618557,281.0824742268041,30.103092783505154,5,Unknown
18364,24.0,525.25,689.1666666666666,32.0,2,Potentially fibroblasts (fibronectin)
18365,170.0,525.6058823529412,435.0352941176471,34.98823529411764,4,Potentially fibroblasts (fibronectin)
18366,106.0,525.4056603773585,260.688679245283,30.79245283018868,7,Unknown
18367,91.0,525.2197802197802,718.8681318681319,30.63736263736264,2,Potentially fibroblasts (fibronectin)
18368,44.0,521.5,665.0,32.0,2,Potentially fibroblasts (fibronectin)
18369,60.0,521.1333333333333,580.3333333333334,33.2,6,"Breast cancer cells (PanCK, GATA3)"
18370,130.0,517.9615384615385,864.4769230769231,31.26153846153846,1,Unknown
18371,173.0,517.0231213872833,801.335260115607,31.76878612716763,5,Unknown
18372,92.0,516.8695652173913,757.8260869565217,31.565217391304348,0,Some T cells (CD3)
18373,376.0,515.9148936170212,606.468085106383,27.41489361702128,6,"Breast cancer cells (PanCK, GATA3)"
18374,97.0,514.9587628865979,304.21649484536084,32.41237113402062,0,Some T cells (CD3)
18375,256.0,513.98828125,388.0859375,30.328125,2,Potentially fibroblasts (fibronectin)
18376,132.0,512.2575757575758,832.8787878787879,32.0,1,Unknown
18377,30.0,512.1,250.36666666666667,32.0,7,Unknown
18378,67.0,512.0597014925373,226.3134328358209,30.567164179104477,14,"Potentially malignant cells (CD34, Podoplanin)"
18379,155.0,510.1032258064516,781.7290322580645,33.70322580645161,0,Some T cells (CD3)
18380,144.0,507.84027777777777,221.90277777777777,31.083333333333332,14,"Potentially malignant cells (CD34, Podoplanin)"
18381,42.0,507.07142857142856,683.1666666666666,31.142857142857142,2,Potentially fibroblasts (fibronectin)
18382,98.0,506.8673469387755,554.7448979591836,33.30612244897959,6,"Breast cancer cells (PanCK, GATA3)"
18383,57.0,504.64912280701753,521.8421052631579,30.666666666666668,6,"Breast cancer cells (PanCK, GATA3)"
18384,190.0,505.88421052631577,427.4684210526316,29.28421052631579,17,Cytotoxic T cells (CD8a)
18385,318.0,503.8301886792453,647.1037735849056,33.081761006289305,6,"Breast cancer cells (PanCK, GATA3)"
18386,81.0,503.4814814814815,262.6543209876544,31.50617283950617,14,"Potentially malignant cells (CD34, Podoplanin)"
18387,92.0,503.7173913043478,543.2282608695652,34.0,6,"Breast cancer cells (PanCK, GATA3)"
18388,381.0,504.5354330708661,445.9711286089239,34.2992125984252,4,Potentially fibroblasts (fibronectin)
18389,134.0,502.3283582089553,291.8059701492537,31.37313432835821,0,Some T cells (CD3)
18390,102.0,501.0392156862745,807.4019607843137,32.588235294117645,7,Unknown
18391,91.0,499.3076923076923,731.5934065934066,31.956043956043956,4,Potentially fibroblasts (fibronectin)
18392,168.0,499.6130952380952,224.64285714285717,31.333333333333332,3,Unknown
18393,230.0,495.7391304347826,335.795652173913,31.16521739130435,0,Some T cells (CD3)
18394,330.0,497.8909090909091,351.0939393939394,33.32121212121212,2,Potentially fibroblasts (fibronectin)
18395,48.0,493.4583333333333,599.2916666666666,32.0,10,"Potentially breast cancer (PanCK, GATA3)"
18396,34.0,492.2058823529412,725.3235294117648,32.0,3,Unknown
18397,263.0,489.41444866920153,474.1749049429658,31.133079847908746,6,"Breast cancer cells (PanCK, GATA3)"
18398,91.0,490.0769230769231,698.5164835164835,31.516483516483515,2,Potentially fibroblasts (fibronectin)
18399,74.0,488.85135135135135,578.6621621621622,32.54054054054054,6,"Breast cancer cells (PanCK, GATA3)"
18400,171.0,490.22222222222223,568.1520467836257,33.84795321637427,6,"Breast cancer cells (PanCK, GATA3)"
18401,288.0,488.71875,450.94097222222223,31.555555555555557,4,Potentially fibroblasts (fibronectin)
18402,35.0,488.0285714285714,608.5142857142857,32.0,10,"Potentially breast cancer (PanCK, GATA3)"
18403,43.0,487.4186046511628,845.9767441860465,32.0,1,Unknown
18404,119.0,486.0504201680672,299.2436974789916,31.361344537815125,0,Some T cells (CD3)
18405,133.0,485.4285714285714,522.375939849624,33.35338345864662,6,"Breast cancer cells (PanCK, GATA3)"
18406,110.0,483.7636363636364,658.7818181818182,32.472727272727276,11,Potentional fibroblasts (fibronectin)
18407,79.0,480.7721518987342,606.1392405063291,32.050632911392405,6,"Breast cancer cells (PanCK, GATA3)"
18408,128.0,481.203125,281.6875,32.375,1,Unknown
18409,262.0,480.3167938931298,538.1335877862596,32.12213740458015,6,"Breast cancer cells (PanCK, GATA3)"
18410,88.0,478.27272727272725,292.77272727272725,33.5,0,Some T cells (CD3)
18411,90.0,477.72222222222223,676.9222222222222,31.822222222222223,2,Potentially fibroblasts (fibronectin)
18412,73.0,476.47945205479454,423.8493150684931,31.45205479452055,19,Epithelial cells (E/P Cadherin)
18413,106.0,476.0471698113208,664.6132075471698,32.41509433962264,11,Potentional fibroblasts (fibronectin)
18414,90.0,474.81111111111113,616.4777777777778,33.51111111111111,6,"Breast cancer cells (PanCK, GATA3)"
18415,66.0,474.43939393939394,844.0151515151515,32.60606060606061,5,Unknown
18416,107.0,473.50467289719626,822.5981308411215,31.850467289719628,17,Cytotoxic T cells (CD8a)
18417,57.0,472.3157894736842,295.7543859649123,32.49122807017544,0,Some T cells (CD3)
18418,194.0,473.020618556701,699.0103092783505,34.5360824742268,2,Potentially fibroblasts (fibronectin)
18419,152.0,468.2565789473685,837.7105263157895,32.81578947368421,3,Unknown
18420,118.0,468.135593220339,599.9152542372881,33.76271186440678,6,"Breast cancer cells (PanCK, GATA3)"
18421,169.0,464.72189349112426,503.42011834319527,31.337278106508876,6,"Breast cancer cells (PanCK, GATA3)"
18422,99.0,461.8888888888889,251.45454545454547,30.828282828282827,14,"Potentially malignant cells (CD34, Podoplanin)"
18423,42.0,460.04761904761904,650.547619047619,32.0,2,Potentially fibroblasts (fibronectin)
18424,25.0,460.0,293.16,32.0,5,Unknown
18425,73.0,459.2739726027397,518.2739726027397,29.47945205479452,8,Unknown
18426,72.0,458.0833333333333,328.2916666666667,32.55555555555556,0,Some T cells (CD3)
18427,54.0,455.4259259259259,762.3148148148148,32.0,0,Some T cells (CD3)
18428,257.0,457.3112840466926,468.0739299610895,31.470817120622566,6,"Breast cancer cells (PanCK, GATA3)"
18429,206.0,459.995145631068,364.0825242718447,33.04854368932039,2,Potentially fibroblasts (fibronectin)
18430,92.0,454.4782608695652,497.2065217391304,31.52173913043478,6,"Breast cancer cells (PanCK, GATA3)"
18431,190.0,452.5157894736842,399.6,31.705263157894738,2,Potentially fibroblasts (fibronectin)
18432,93.0,451.3333333333333,256.5698924731183,31.268817204301076,1,Unknown
18433,83.0,447.0481927710844,576.2168674698795,29.879518072289155,6,"Breast cancer cells (PanCK, GATA3)"
18434,180.0,446.56111111111113,245.38333333333333,31.533333333333335,8,Unknown
18435,128.0,444.859375,803.0625,32.59375,12,MMP9 High cells
18436,54.0,446.9074074074074,363.3148148148149,32.888888888888886,2,Potentially fibroblasts (fibronectin)
18437,135.0,446.3333333333333,455.7111111111111,33.06666666666667,6,"Breast cancer cells (PanCK, GATA3)"
18438,51.0,444.2156862745098,774.6470588235294,32.705882352941174,0,Some T cells (CD3)
18439,108.0,444.3796296296296,272.48148148148147,31.296296296296298,7,Unknown
18440,134.0,443.44776119402985,460.4328358208956,29.880597014925375,6,"Breast cancer cells (PanCK, GATA3)"
18441,47.0,444.0,307.1489361702128,32.0,1,Unknown
18442,162.0,442.4567901234568,625.5185185185185,29.876543209876544,6,"Breast cancer cells (PanCK, GATA3)"
18443,46.0,441.1521739130435,748.4130434782609,32.0,0,Some T cells (CD3)
18444,138.0,440.7391304347826,540.6449275362319,33.47826086956522,10,"Potentially breast cancer (PanCK, GATA3)"
18445,123.0,441.0325203252033,319.4227642276423,31.252032520325205,0,Some T cells (CD3)
18446,27.0,439.037037037037,776.5185185185185,32.0,0,Some T cells (CD3)
18447,185.0,437.17297297297296,268.6972972972973,29.816216216216215,19,Epithelial cells (E/P Cadherin)
18448,54.0,434.8333333333333,676.6111111111111,30.74074074074074,2,Potentially fibroblasts (fibronectin)
18449,100.0,434.56,652.13,32.76,11,Potentional fibroblasts (fibronectin)
18450,70.0,431.6285714285714,684.7285714285714,31.2,2,Potentially fibroblasts (fibronectin)
18451,328.0,428.9969512195122,624.6006097560976,31.853658536585368,6,"Breast cancer cells (PanCK, GATA3)"
18452,43.0,429.7441860465116,283.5581395348837,32.74418604651163,0,Some T cells (CD3)
18453,54.0,428.8703703703704,780.2222222222222,31.333333333333332,0,Some T cells (CD3)
18454,205.0,428.1756097560976,713.8878048780488,30.28292682926829,2,Potentially fibroblasts (fibronectin)
18455,36.0,429.19444444444446,304.44444444444446,32.0,1,Unknown
18456,140.0,427.24285714285713,828.9071428571428,30.771428571428572,0,Some T cells (CD3)
18457,61.0,428.0819672131148,791.2131147540983,30.950819672131146,0,Some T cells (CD3)
18458,179.0,430.2290502793296,389.20111731843576,32.849162011173185,11,Potentional fibroblasts (fibronectin)
18459,154.0,426.24675324675326,469.57142857142856,32.493506493506494,6,"Breast cancer cells (PanCK, GATA3)"
18460,47.0,425.5744680851064,849.6595744680851,32.0,1,Unknown
18461,88.0,425.0,735.7727272727273,30.727272727272727,1,Unknown
18462,137.0,420.1313868613138,409.5620437956204,30.94890510948905,2,Potentially fibroblasts (fibronectin)
18463,77.0,419.5844155844156,758.6883116883117,31.948051948051948,0,Some T cells (CD3)
18464,168.0,419.6845238095238,589.4464285714286,33.80952380952381,15,"Potentially breast cancer (PanCK, GATA3, CAIX)"
18465,58.0,417.91379310344826,621.8965517241379,32.0,10,"Potentially breast cancer (PanCK, GATA3)"
18466,48.0,414.4583333333333,493.3125,32.75,10,"Potentially breast cancer (PanCK, GATA3)"
18467,120.0,414.0416666666667,423.7583333333333,33.266666666666666,4,Potentially fibroblasts (fibronectin)
18468,27.0,412.7037037037037,705.3703703703703,32.0,9,Potentially fibroblasts (fibronectin)
18469,58.0,413.82758620689657,692.0862068965517,32.0,2,Potentially fibroblasts (fibronectin)
18470,41.0,412.7073170731707,766.439024390244,32.0,0,Some T cells (CD3)
18471,86.0,412.9418604651163,472.453488372093,33.906976744186046,6,"Breast cancer cells (PanCK, GATA3)"
18472,76.0,409.5,730.5263157894736,30.36842105263158,0,Some T cells (CD3)
18473,240.0,409.5083333333333,615.0166666666667,33.233333333333334,6,"Breast cancer cells (PanCK, GATA3)"
18474,162.0,408.15432098765433,467.0308641975309,32.370370370370374,6,"Breast cancer cells (PanCK, GATA3)"
18475,158.0,407.5759493670886,741.8481012658228,33.164556962025316,0,Some T cells (CD3)
18476,125.0,408.848,485.608,33.28,6,"Breast cancer cells (PanCK, GATA3)"
18477,77.0,405.0,689.4675324675325,32.103896103896105,2,Potentially fibroblasts (fibronectin)
18478,134.0,403.455223880597,631.6716417910447,31.432835820895523,11,Potentional fibroblasts (fibronectin)
18479,102.0,400.7549019607843,497.6470588235294,31.607843137254903,6,"Breast cancer cells (PanCK, GATA3)"
18480,67.0,401.4029850746269,293.44776119402985,31.880597014925375,0,Some T cells (CD3)
18481,34.0,400.5,663.6176470588235,32.0,2,Potentially fibroblasts (fibronectin)
18482,96.0,398.8229166666667,652.8125,31.875,11,Potentional fibroblasts (fibronectin)
18483,246.0,400.4105691056911,239.7357723577236,32.260162601626014,8,Unknown
18484,117.0,397.2649572649573,786.1794871794872,31.316239316239315,0,Some T cells (CD3)
18485,148.0,396.3108108108109,709.2905405405405,32.891891891891895,9,Potentially fibroblasts (fibronectin)
18486,97.0,397.8453608247423,318.91752577319585,32.04123711340206,0,Some T cells (CD3)
18487,64.0,393.625,280.1875,30.25,0,Some T cells (CD3)
18488,81.0,392.9012345679012,827.5432098765432,33.28395061728395,0,Some T cells (CD3)
18489,277.0,391.6137184115523,564.9783393501805,32.20216606498195,15,"Potentially breast cancer (PanCK, GATA3, CAIX)"
18490,119.0,394.8655462184874,536.1596638655462,33.1764705882353,6,"Breast cancer cells (PanCK, GATA3)"
18491,132.0,391.1742424242424,257.27272727272725,31.515151515151516,1,Unknown
18492,138.0,391.1521739130435,268.92028985507244,31.82608695652174,0,Some T cells (CD3)
18493,79.0,390.55696202531647,683.6455696202531,32.55696202531646,2,Potentially fibroblasts (fibronectin)
18494,136.0,388.75735294117646,504.6397058823529,33.029411764705884,6,"Breast cancer cells (PanCK, GATA3)"
18495,223.0,390.1121076233184,417.5739910313901,32.771300448430495,11,Potentional fibroblasts (fibronectin)
18496,126.0,387.531746031746,845.4603174603175,31.682539682539684,12,MMP9 High cells
18497,25.0,387.8,651.12,32.0,11,Potentional fibroblasts (fibronectin)
18498,53.0,387.0566037735849,776.1698113207547,32.0,5,Unknown
18499,194.0,388.27319587628864,587.8453608247422,33.670103092783506,6,"Breast cancer cells (PanCK, GATA3)"
18500,101.0,383.980198019802,735.2574257425742,30.73267326732673,13,B cells (CD20)
18501,47.0,383.5744680851064,762.6808510638298,32.0,5,Unknown
18502,92.0,384.0543478260869,636.1304347826087,32.91304347826087,11,Potentional fibroblasts (fibronectin)
18503,64.0,379.796875,821.734375,31.3125,0,Some T cells (CD3)
18504,138.0,379.6811594202899,482.5217391304348,33.18840579710145,6,"Breast cancer cells (PanCK, GATA3)"
18505,35.0,380.54285714285714,316.9428571428571,32.0,0,Some T cells (CD3)
18506,62.0,378.85483870967744,644.4354838709677,30.580645161290324,11,Potentional fibroblasts (fibronectin)
18507,94.0,378.25531914893617,376.6063829787234,30.851063829787233,2,Potentially fibroblasts (fibronectin)
18508,79.0,377.1518987341772,827.0759493670886,32.151898734177216,18,Unknown
18509,219.0,376.9086757990868,778.9497716894978,35.06849315068493,0,Some T cells (CD3)
18510,46.0,375.5,412.60869565217394,33.04347826086956,2,Potentially fibroblasts (fibronectin)
18511,84.0,376.5833333333333,801.202380952381,30.857142857142858,0,Some T cells (CD3)
18512,101.0,374.3366336633664,730.3564356435644,31.762376237623755,13,B cells (CD20)
18513,32.0,375.09375,652.53125,32.0,11,Potentional fibroblasts (fibronectin)
18514,107.0,374.58878504672896,488.50467289719626,31.626168224299064,6,"Breast cancer cells (PanCK, GATA3)"
18515,111.0,375.7927927927928,683.7297297297297,31.603603603603602,2,Potentially fibroblasts (fibronectin)
18516,125.0,374.376,658.416,32.448,11,Potentional fibroblasts (fibronectin)
18517,138.0,373.5942028985508,259.0797101449276,32.289855072463766,8,Unknown
18518,160.0,373.81875,509.175,32.175,6,"Breast cancer cells (PanCK, GATA3)"
18519,109.0,371.3119266055046,317.39449541284404,33.027522935779814,0,Some T cells (CD3)
18520,311.0,373.9774919614148,552.8102893890675,34.32797427652733,15,"Potentially breast cancer (PanCK, GATA3, CAIX)"
18521,91.0,368.7802197802198,425.2307692307692,33.45054945054945,9,Potentially fibroblasts (fibronectin)
18522,79.0,368.9873417721519,812.5696202531645,32.050632911392405,1,Unknown
18523,75.0,369.0533333333333,630.12,33.22666666666667,2,Potentially fibroblasts (fibronectin)
18524,115.0,368.8434782608696,330.69565217391306,31.408695652173915,0,Some T cells (CD3)
18525,292.0,365.24657534246575,672.7705479452055,30.876712328767123,4,Potentially fibroblasts (fibronectin)
18526,160.0,363.0625,738.28125,31.6,0,Some T cells (CD3)
18527,211.0,360.4928909952607,653.4597156398104,32.11374407582938,11,Potentional fibroblasts (fibronectin)
18528,38.0,360.2105263157895,631.421052631579,32.0,2,Potentially fibroblasts (fibronectin)
18529,156.0,357.3397435897436,811.775641025641,32.05128205128205,1,Unknown
18530,120.0,356.9166666666667,438.7916666666667,32.53333333333333,17,Cytotoxic T cells (CD8a)
18531,56.0,355.5,254.1071428571429,31.142857142857142,8,Unknown
18532,75.0,353.4266666666667,743.5066666666667,31.946666666666665,0,Some T cells (CD3)
18533,59.0,352.96610169491527,469.9322033898305,32.20338983050848,6,"Breast cancer cells (PanCK, GATA3)"
18534,98.0,350.38775510204084,782.734693877551,31.46938775510204,0,Some T cells (CD3)
18535,52.0,349.9807692307692,323.34615384615387,32.84615384615385,0,Some T cells (CD3)
18536,215.0,347.9627906976744,671.8837209302326,34.437209302325584,11,Potentional fibroblasts (fibronectin)
18537,89.0,348.96629213483146,606.8089887640449,31.730337078651687,13,B cells (CD20)
18538,184.0,349.95652173913044,305.64130434782606,30.934782608695652,0,Some T cells (CD3)
18539,122.0,347.6967213114754,282.6639344262295,32.75409836065574,0,Some T cells (CD3)
18540,107.0,346.97196261682245,445.9626168224299,30.205607476635514,4,Potentially fibroblasts (fibronectin)
18541,196.0,346.8112244897959,797.9897959183673,33.326530612244895,0,Some T cells (CD3)
18542,41.0,345.3414634146341,748.0731707317074,32.0,0,Some T cells (CD3)
18543,202.0,342.7079207920792,404.7178217821782,31.801980198019802,2,Potentially fibroblasts (fibronectin)
18544,133.0,342.0075187969925,782.812030075188,32.2406015037594,5,Unknown
18545,118.0,341.1610169491525,448.5508474576271,31.016949152542374,4,Potentially fibroblasts (fibronectin)
18546,180.0,342.0,320.1,32.31111111111111,1,Unknown
18547,47.0,341.17021276595744,633.0,32.0,2,Potentially fibroblasts (fibronectin)
18548,91.0,341.0769230769231,577.2307692307693,30.81318681318681,11,Potentional fibroblasts (fibronectin)
18549,83.0,339.43373493975906,595.9518072289156,31.566265060240966,2,Potentially fibroblasts (fibronectin)
18550,185.0,338.6918918918919,726.0324324324324,31.2,0,Some T cells (CD3)
18551,54.0,336.77777777777777,639.0,32.0,11,Potentional fibroblasts (fibronectin)
18552,138.0,338.1666666666667,554.463768115942,31.971014492753625,11,Potentional fibroblasts (fibronectin)
18553,161.0,336.55900621118013,434.9627329192547,32.17391304347826,11,Potentional fibroblasts (fibronectin)
18554,127.0,337.992125984252,379.9527559055118,32.0,2,Potentially fibroblasts (fibronectin)
18555,137.0,334.1678832116788,655.4452554744526,32.81751824817518,11,Potentional fibroblasts (fibronectin)
18556,36.0,333.19444444444446,648.8611111111111,32.0,2,Potentially fibroblasts (fibronectin)
18557,86.0,330.1744186046512,702.1395348837209,33.06976744186046,5,Unknown
18558,59.0,329.1525423728813,735.7457627118644,31.322033898305083,0,Some T cells (CD3)
18559,34.0,329.3235294117647,427.9117647058824,32.0,2,Potentially fibroblasts (fibronectin)
18560,27.0,326.3333333333333,604.7777777777778,32.0,2,Potentially fibroblasts (fibronectin)
18561,57.0,325.0701754385965,438.6315789473685,31.228070175438596,2,Potentially fibroblasts (fibronectin)
18562,31.0,323.64516129032256,692.1935483870968,32.0,0,Some T cells (CD3)
18563,55.0,324.3272727272727,625.6909090909091,32.58181818181818,2,Potentially fibroblasts (fibronectin)
18564,24.0,321.1666666666667,766.6666666666666,32.0,0,Some T cells (CD3)
18565,56.0,322.05357142857144,734.1607142857143,33.5,0,Some T cells (CD3)
18566,119.0,321.5210084033613,501.6470588235294,32.50420168067227,4,Potentially fibroblasts (fibronectin)
18567,80.0,319.5875,458.475,33.4,4,Potentially fibroblasts (fibronectin)
18568,75.0,317.84,670.4133333333333,32.74666666666667,9,Potentially fibroblasts (fibronectin)
18569,65.0,314.2,685.8153846153846,30.4,0,Some T cells (CD3)
18570,41.0,311.390243902439,660.7317073170732,32.0,2,Potentially fibroblasts (fibronectin)
18571,53.0,311.3962264150944,734.3962264150944,31.0188679245283,0,Some T cells (CD3)
18572,79.0,309.8481012658228,624.5696202531645,31.49367088607595,2,Potentially fibroblasts (fibronectin)
18573,159.0,304.66037735849056,537.1823899371069,31.72327044025157,15,"Potentially breast cancer (PanCK, GATA3, CAIX)"
18574,58.0,302.3793103448276,624.6724137931035,30.689655172413794,2,Potentially fibroblasts (fibronectin)
18575,93.0,879.7096774193549,508.9354838709677,28.559139784946236,8,Unknown
18576,131.0,863.0534351145038,662.5725190839695,30.748091603053435,12,MMP9 High cells
18577,76.0,850.4605263157895,572.2763157894736,31.789473684210527,1,Unknown
18578,76.0,846.4736842105264,602.75,31.0,5,Unknown
18579,158.0,846.4177215189874,586.879746835443,30.860759493670887,5,Unknown
18580,114.0,845.4561403508771,608.2894736842105,26.70175438596491,7,Unknown
18581,150.0,845.02,225.84666666666664,29.653333333333332,12,MMP9 High cells
18582,158.0,839.246835443038,698.7594936708861,30.329113924050635,7,Unknown
18583,293.0,839.19795221843,676.6928327645052,26.648464163822524,7,Unknown
18584,152.0,830.2434210526316,622.2434210526316,30.86842105263158,5,Unknown
18585,94.0,829.6808510638298,518.3297872340426,29.617021276595743,5,Unknown
18586,28.0,830.5,400.5,28.0,8,Unknown
18587,221.0,816.7601809954751,493.3484162895928,28.597285067873305,1,Unknown
18588,145.0,811.7655172413793,612.3931034482758,30.510344827586206,7,Unknown
18589,178.0,810.9831460674158,585.3370786516854,31.528089887640448,7,Unknown
18590,239.0,808.1255230125523,223.59832635983264,29.288702928870293,12,MMP9 High cells
18591,169.0,805.0059171597633,682.9585798816568,29.041420118343197,7,Unknown
18592,339.0,797.4896755162242,218.2684365781711,28.436578171091444,14,"Potentially malignant cells (CD34, Podoplanin)"
18593,95.0,793.8736842105263,209.9894736842105,31.66315789473684,14,"Potentially malignant cells (CD34, Podoplanin)"
18594,277.0,791.4729241877257,643.6245487364621,31.39350180505415,5,Unknown
18595,161.0,777.2608695652174,674.0310559006211,31.60248447204969,0,Some T cells (CD3)
18596,130.0,758.5461538461539,309.39230769230767,30.43076923076923,1,Unknown
18597,211.0,756.1611374407582,641.1848341232228,32.720379146919434,0,Some T cells (CD3)
18598,399.0,756.812030075188,464.2355889724311,26.99749373433584,5,Unknown
18599,140.0,754.6714285714286,410.05,31.314285714285713,1,Unknown
18600,100.0,751.61,740.86,30.4,5,Unknown
18601,290.0,748.2586206896551,254.9758620689655,29.572413793103447,1,Unknown
18602,87.0,733.7241379310345,760.0229885057471,29.60919540229885,1,Unknown
18603,247.0,731.0161943319838,787.085020242915,28.728744939271255,1,Unknown
18604,191.0,731.3717277486911,730.5811518324607,31.099476439790575,5,Unknown
18605,96.0,719.6458333333334,745.7395833333334,29.083333333333332,5,Unknown
18606,187.0,705.4973262032086,708.0695187165776,26.33155080213904,5,Unknown
18607,109.0,688.394495412844,318.348623853211,30.678899082568808,1,Unknown
18608,170.0,686.1588235294117,341.11764705882354,29.36470588235294,1,Unknown
18609,196.0,683.1275510204082,363.33673469387753,29.693877551020407,7,Unknown
18610,138.0,677.4202898550725,769.036231884058,30.695652173913043,7,Unknown
18611,205.0,677.9804878048781,726.8829268292683,30.965853658536584,5,Unknown
18612,70.0,652.2,562.4857142857143,30.057142857142857,4,Potentially fibroblasts (fibronectin)
18613,169.0,651.5325443786983,442.4674556213018,28.56804733727811,2,Potentially fibroblasts (fibronectin)
18614,40.0,650.85,512.15,32.0,8,Unknown
18615,130.0,641.0153846153846,658.3153846153846,32.06153846153846,9,Potentially fibroblasts (fibronectin)
18616,210.0,641.0095238095238,525.6,29.333333333333332,4,Potentially fibroblasts (fibronectin)
18617,145.0,635.6,506.0,29.075862068965517,4,Potentially fibroblasts (fibronectin)
18618,171.0,626.6081871345029,659.1637426900585,29.333333333333332,4,Potentially fibroblasts (fibronectin)
18619,287.0,623.9059233449477,352.5365853658537,31.233449477351915,0,Some T cells (CD3)
18620,318.0,622.4559748427673,529.9716981132076,34.138364779874216,4,Potentially fibroblasts (fibronectin)
18621,62.0,615.758064516129,317.1774193548387,29.870967741935484,5,Unknown
18622,237.0,613.6075949367089,618.8860759493671,28.62447257383966,4,Potentially fibroblasts (fibronectin)
18623,228.0,612.2105263157895,807.1008771929825,30.350877192982455,7,Unknown
18624,172.0,611.5872093023256,431.5639534883721,28.813953488372093,11,Potentional fibroblasts (fibronectin)
18625,136.0,609.0514705882352,754.8308823529412,30.235294117647054,0,Some T cells (CD3)
18626,117.0,608.8888888888889,651.8119658119658,29.504273504273502,14,"Potentially malignant cells (CD34, Podoplanin)"
18627,403.0,603.6228287841191,641.7766749379653,32.89330024813896,4,Potentially fibroblasts (fibronectin)
18628,283.0,601.2155477031802,470.7102473498233,29.526501766784452,4,Potentially fibroblasts (fibronectin)
18629,36.0,597.1944444444445,545.6111111111111,30.0,4,Potentially fibroblasts (fibronectin)
18630,220.0,593.4,476.20454545454544,31.381818181818183,4,Potentially fibroblasts (fibronectin)
18631,75.0,593.0133333333333,723.1733333333333,30.186666666666667,11,Potentional fibroblasts (fibronectin)
18632,192.0,589.453125,446.9947916666667,29.6875,4,Potentially fibroblasts (fibronectin)
18633,243.0,585.7901234567901,433.6954732510288,29.580246913580247,4,Potentially fibroblasts (fibronectin)
18634,152.0,583.703947368421,660.1907894736842,29.052631578947366,4,Potentially fibroblasts (fibronectin)
18635,229.0,582.6812227074236,642.7816593886463,30.078602620087334,4,Potentially fibroblasts (fibronectin)
18636,313.0,579.5303514376997,816.0255591054313,28.830670926517573,7,Unknown
18637,162.0,575.716049382716,653.4506172839506,30.493827160493822,5,Unknown
18638,297.0,568.8518518518518,299.1515151515151,28.12121212121212,1,Unknown
18639,72.0,569.4722222222222,818.0277777777778,30.055555555555557,7,Unknown
18640,204.0,568.3284313725491,594.6813725490196,28.50980392156863,4,Potentially fibroblasts (fibronectin)
18641,82.0,566.7560975609756,657.9146341463414,29.902439024390244,2,Potentially fibroblasts (fibronectin)
18642,282.0,565.8723404255319,377.76241134751774,32.709219858156025,2,Potentially fibroblasts (fibronectin)
18643,97.0,555.8969072164948,367.659793814433,29.97938144329897,2,Potentially fibroblasts (fibronectin)
18644,160.0,554.74375,448.35,30.925,4,Potentially fibroblasts (fibronectin)
18645,65.0,555.4307692307692,309.3076923076923,29.29230769230769,7,Unknown
18646,209.0,550.8851674641148,582.0526315789474,29.37799043062201,15,"Potentially breast cancer (PanCK, GATA3, CAIX)"
18647,288.0,550.40625,381.21875,29.833333333333332,2,Potentially fibroblasts (fibronectin)
18648,148.0,551.0743243243244,802.081081081081,30.945945945945947,0,Some T cells (CD3)
18649,206.0,550.0,485.1990291262136,31.650485436893202,6,"Breast cancer cells (PanCK, GATA3)"
18650,218.0,548.9082568807339,292.10091743119267,29.98165137614679,5,Unknown
18651,147.0,538.9115646258504,851.5510204081633,30.421768707482993,7,Unknown
18652,329.0,536.0547112462006,806.6869300911854,26.224924012158056,0,Some T cells (CD3)
18653,112.0,530.2857142857143,307.5625,30.035714285714285,1,Unknown
18654,329.0,526.580547112462,447.1063829787234,30.17629179331307,4,Potentially fibroblasts (fibronectin)
18655,147.0,527.5034013605442,578.0136054421769,30.77551020408163,6,"Breast cancer cells (PanCK, GATA3)"
18656,215.0,525.6511627906976,525.446511627907,28.986046511627908,10,"Potentially breast cancer (PanCK, GATA3)"
18657,285.0,522.7473684210527,589.8771929824561,28.308771929824562,6,"Breast cancer cells (PanCK, GATA3)"
18658,123.0,521.2764227642276,709.260162601626,29.91869918699187,9,Potentially fibroblasts (fibronectin)
18659,252.0,523.6071428571429,644.4920634920635,33.3968253968254,6,"Breast cancer cells (PanCK, GATA3)"
18660,214.0,517.9485981308411,541.5280373831775,27.94392523364486,10,"Potentially breast cancer (PanCK, GATA3)"
18661,182.0,517.065934065934,400.27472527472526,31.56043956043956,2,Potentially fibroblasts (fibronectin)
18662,186.0,513.3387096774194,813.736559139785,30.946236559139784,0,Some T cells (CD3)
18663,174.0,514.4310344827586,511.2873563218391,29.60919540229885,6,"Breast cancer cells (PanCK, GATA3)"
18664,351.0,513.8176638176639,465.1054131054131,26.678062678062677,6,"Breast cancer cells (PanCK, GATA3)"
18665,131.0,512.4198473282443,629.412213740458,31.17557251908397,6,"Breast cancer cells (PanCK, GATA3)"
18666,349.0,512.5444126074499,345.2865329512894,32.080229226361034,0,Some T cells (CD3)
18667,105.0,506.1047619047619,559.552380952381,29.447619047619046,6,"Breast cancer cells (PanCK, GATA3)"
